GenContext.norep	Lineage.final	count
SIG+TM->?->?->?->Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->?->Cluster103_2clades-><-?<-TM(s)<-SIG+TM(s)	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->?->?->Cluster57_2clades->SIG+TM(s)*->NACHT->TET-TPase->?->?->?->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->?->?->SIG+TM(s)*->NACHT->TET-TPase->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->?-><-?*<-PspC	bacteria>other unclassified bacteria	1
SIG+TM->?->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->?-><-?||?-><-ISOCOT+SIR2	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM-><-?*	bacteria>firmicutes	1
SIG+TM->CheC->?->CheC->SIG+NtrC-AAA+FIS-HTH->?->SIG+TM(s)*-><-?||SIG+CHASE3+TM+SHELIX+HISKIN->REC->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM->CheC->?->CheC->SIG+NtrC-AAA+FIS-HTH->?->SIG+TM(s)*->SIG+CHASE3+TM+SHELIX+HISKIN->REC->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM->CheC->?->CheC->SIG+NtrC-AAA+FIS-HTH->SIG+TM(s)*-><-?||?-><-ISOCOT	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM->CheC->?->CheC->SIG+TM(s)->SIG+NtrC-AAA+FIS-HTH->SIG+TM(s)*->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM->CheC->?->CheC->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->?-><-Cluster440_3clades<-Cluster588_2clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM->CheC->Cluster263_2clades->NACHT->?->SIG+Lysozyme->FilH->SIG+TM(s)*->TM+OmpA->?->HPT+HISKIN+CheW->?-><-SIG+TM(s)	bacteria>synergistetes	1
SIG+TM->HIN-HTH->CHTH->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>actinobacteria	1
SIG+TM->LiaI-LiaF-TM*->	bacteria>other unclassified bacteria	1
SIG+TM->SIG+TM(s)-><-?||SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->FilH->	bacteria>spirochaetes	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->?->?->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->REC->HPT+HISKIN+CheW->CheW->CheC->CheD->	bacteria>firmicutes	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->CheW->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->	bacteria>other proteobacteria	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->	bacteria>firmicutes	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>other unclassified bacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->?->?-><-?<-DOC+BirA-HTH	bacteria>spirochaetes	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->?->HMA+TM(s)->	bacteria>spirochaetes	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->	bacteria>proteobacteria>zetaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->?->?->TM(s)->	bacteria>proteobacteria>zetaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->FilH->	bacteria>spirochaetes	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->SIGMA-HTH->	bacteria>firmicutes	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>fcb group	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->?->TM->Cluster112_5clades->?->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->?->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->Cluster541_2clades->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->SIG+SAF->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM->SIG+TM(s)->TM(s)->TM(s)->SIG+TM(s)*->	bacteria>firmicutes	1
SIG+TM->SIG+TM(s)->TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->?->?->CheRN-Alpha+CheR-Methylase->?->SIG+TM(s)->TM+OmpA->	bacteria>firmicutes	1
SIG+TM(s)->?->LiaI-LiaF-TM+Toast-rack*->	archaea>euryarchaeota	1
SIG+TM(s)->?->SIG+SAF->?->?->?->SIG+TM(s)*->SIGMA-HTH-><-?||?->?-><-?<-?<-Cluster768_2clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)->?->SIG+SAF->?->?->?->SIG+TM(s)*->SIGMA-HTH-><-Cluster854_2clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)-><-?<-PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*<-PADR-HTH	bacteria>fcb group	1
SIG+TM(s)-><-PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*<-PADR-HTH	bacteria>fcb group	1
SIG+TM(s)->SIG+TM->PSE->PSE->SIG+TM(s)*->	bacteria>actinobacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->?->SIG+TM(s)*->SIG+APATPase->PSE->?->SIGMA-HTH->?->HD->	bacteria>other unclassified bacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>proteobacteria>deltaproteobacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->	bacteria>spirochaetes	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->SIG+APATPase->ParA-Soj-PloopNTPase->?->?->SIGMA-HTH->	bacteria>spirochaetes	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*-><-Cluster538_3clades<-DHH||?-><-?<-?<-?||Cluster302_2clades->	bacteria>others	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->NACHT->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->	bacteria>chloroflexi	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->	bacteria>other unclassified bacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIG+TM(s)->TM+OmpA->?->SIG+TM(s)->	bacteria>nitrospirae	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->	bacteria>fcb group	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>other unclassified bacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->	bacteria>other proteobacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->CheC->	bacteria>acidobacteria	1
SIG+TM(s)->SIG+TM(s)->?->?->?->PADR-HTH->?*->	bacteria>fcb group	1
SIG+TM(s)->TM(s)-><-?<-?<-?<-?<-NACHT<-SIG+TM(s)*	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)->TM(s)->SIG+TM(s)*->NACHT->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>nitrospirae	1
SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->REC->CheC->CheC->	bacteria>deferribacteres	1
SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->SIG+BetaPropeller->SIG+BetaPropeller->SIG+SAF->	bacteria>proteobacteria>deltaproteobacteria	1
SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->REC->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)->TM+OmpA->REC->SFII-RAD3->TM(s)->SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH-><-?<-Cluster40_2clades<-SIG+SAF||Cluster115_5clades->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*->	bacteria>acidobacteria	1
SIG+TM(s)*->	bacteria>nitrospirae	1
SIG+TM(s)*->	bacteria>others	1
SIG+TM(s)*->	bacteria>pvc group	1
SIG+TM(s)*->?->?->?->?-><-?||SIG+TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->?->?->?->?->Cluster426_2clades->	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+TM(s)*->?->?->?-><-?<-?<-HMA+TM(s)	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+TM(s)*->?->?-><-?||SIG+SHELIX+GGDEF-><-Cluster294_3clades<-?<-ATP-LIGASE+HhH-RADC+BRCT	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+TM(s)*->?->?-><-?<-?<-NACHT	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->?->?->SIGMA-HTH->	bacteria>other unclassified bacteria	1
SIG+TM(s)*->?-><-REC	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+TM(s)*->?->ABC-ATPase(s)->PSYN-><-?<-Cluster949_2clades	bacteria>proteobacteria>epsilonproteobacteria	1
SIG+TM(s)*->?->ParA-Soj-PloopNTPase->SIG+APATPase->	bacteria>other unclassified bacteria	1
SIG+TM(s)*->?->ParA-Soj-PloopNTPase->SIGMA-HTH->?->?->Cluster307_3clades->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*->?->ParA-Soj-PloopNTPase->SIGMA-HTH->?-><-SIG+BetaPropeller	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->?->ParA-Soj-PloopNTPase->SIGMA-HTH->Cluster307_3clades->SIG+TM(s)->TM+OmpA->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*-><-?||?->?->?->tRNA-><-Cluster891_2clades<-NACHT<-Cluster776_2clades	bacteria>pvc group	1
SIG+TM(s)*->Cluster255_4clades->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->Cluster49_2clades->NACHT->?->?-><-CHTH<-HIN-HTH	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->?->Cluster24_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->Cluster49_2clades->NACHT->Cluster59_2clades->PSE->Cluster24_2clades->PSE->SIG+TM->SIG+TM(s)->PSE->Cluster759_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->Cluster558_3clades->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->FHA->NACHT->?->Cluster63_2clades->SIG+TM(s)->SIG+TM->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->FHA->NACHT->TET-TPase->?->Cluster63_2clades->SIG+TM(s)->SIG+TM->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*->NACHT->	bacteria>others	1
SIG+TM(s)*->NACHT->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->NACHT->TET-TPase->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->NACHT->TET-TPase->?->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->ParA-Soj-PloopNTPase->SIGMA-HTH->?->?-><-Cluster120_5clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->ParA-Soj-PloopNTPase->SIGMA-HTH-><-?<-Cluster120_5clades	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->	bacteria>pvc group	1
SIG+TM(s)*->SIG+APATPase->?->ParA-Soj-PloopNTPase->SIGMA-HTH->REC->SFII-RAD3->HPT+HISKIN+CheW->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH->SIG+TM(s)->	bacteria>pvc group	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>thermotogae	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->	bacteria>nitrospirae	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?-><-Cluster511_3clades	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH-><-?||REC->SFII-RAD3->HPT+HISKIN+CheW->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->PSE->SFII-RAD3->HPT+HISKIN+CheW->REC->ParA-Soj-PloopNTPase->	bacteria>proteobacteria>gammaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->	bacteria>proteobacteria>deltaproteobacteria	1
SIG+TM(s)*->SIG+APATPase->SIG+BetaPropeller->	bacteria>firmicutes	1
SIG+TM(s)*->SIG+APATPase->SIGMA-HTH->SIG+BetaPropeller->?->Cluster120_5clades->Cluster420_2clades->Cluster307_3clades->	bacteria>proteobacteria>deltaproteobacteria	1
SIG+TM(s)*->SIG+TM->Cluster27_3clades->?->?->SIG+TM->?->Cluster133_3clades->	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM(s)*->SIG+TM(s)->?->?->?->?-><-NACHT<-SIG+BetaPropeller	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIG+TM(s)->?->?->?->?-><-REC	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIG+TM(s)->?->?->?->?->SIG+TarH+TM+HAMP+MA->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIG+TM(s)->TM(s)->?->Cluster425_2clades->Cluster446_2clades->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIG+TM(s)->TM(s)->?->Cluster425_2clades->Cluster446_2clades-><-REC	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TM(s)*->SIGMA-HTH->	bacteria>fcb group	1
SIG+TM(s)*->TM->Cluster154_3clades-><-SIG+TPR	bacteria>proteobacteria>betaproteobacteria	1
SIG+TM*->?-><-?||LiaI-LiaF-TM+Toast-rack*->?->REC->	bacteria>firmicutes	1
SIG+TM*->?->LiaI-LiaF-TM+Toast-rack*->	bacteria>firmicutes	1
SIG+TM*->?->LiaI-LiaF-TM+Toast-rack*->?->REC->?->?-><-Cluster538_3clades	bacteria>firmicutes	1
SIG+TM*->?->LiaI-LiaF-TM+Toast-rack*->?->REC-><-TM(s)	bacteria>firmicutes	1
SIG+TM*->?->SIG+TM(s)+Toast-rack*->?->REC->?->?-><-ABC-ATPase(s)<-Cluster558_3clades	bacteria>firmicutes	1
SIG+TM+Toast-rack*->PSE->REC->	bacteria>firmicutes	1
SIG+TPR->?->?->TM->Cluster301_2clades->SIG+TM(s)*->	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TPR-><-?<-TM<-REC<-SIG+TM(s)*<-TPR<-?<-FHA+TM	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TPR-><-?<-TM<-SIG+TM(s)*<-?<-?<-FHA+TM	bacteria>proteobacteria>alphaproteobacteria	1
SIG+TPR-><-Cluster154_3clades<-TM<-SIG+TM(s)*<-TPR<-Cluster172_2clades<-FHA+TM<-Cluster251_2clades	bacteria>proteobacteria>gammaproteobacteria	1
SIGMA-HTH->?->?->?->?*->	bacteria>other unclassified bacteria	1
SIGMA-HTH->?->?-><-SIGMA-HTH<-ParA-Soj-PloopNTPase<-SIG+APATPase<-SIG+TM(s)*<-TM(s)<-SIG+TM(s)<-SIG+TM<-SIG+TM(s)<-SIG+TM<-CheC<-CheC	bacteria>proteobacteria>deltaproteobacteria	1
SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*->	bacteria>firmicutes	1
SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack*->FURR-HTH->	bacteria>firmicutes	1
SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack+EP1*-><-Cluster306_3clades	bacteria>acidobacteria	1
SIGMA-HTH->?->?->LiaI-LiaF-TM+Toast-rack+EP1*-><-MORC	bacteria>acidobacteria	1
SIGMA-HTH->?->?*->?->?*->	bacteria>acidobacteria	1
TM->?->?->?-><-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*<-PADR-HTH	bacteria>fcb group	1
TM->?->?->SIG+TM(s)->?->?->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
TM->?->?->SIG+TM(s)->?->SIG+TM(s)*->SIG+TM(s)->TM(s)->	bacteria>proteobacteria>alphaproteobacteria	1
TM->?->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->CheC->CheC->	bacteria>acidobacteria	1
TM-><-tRNA||?-><-?*	bacteria>other unclassified bacteria	1
TM->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>aquificae	1
TM->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->?->?->REC->HPT+HISKIN+CheW->	bacteria>nitrospirae	1
TM->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->CheRN-Alpha+CheR-Methylase->REC->	bacteria>nitrospirae	1
TM->CheC->?->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->CheC->CheC->SIG+BetaPropeller->SIG+BetaPropeller->?->TM->	bacteria>acidobacteria	1
TM->CheC->CheC->REC->SIG+TM(s)*->	bacteria>firmicutes	1
TM->CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->?->?-><-?<-REC	bacteria>actinobacteria	1
TM->CheC->CheC->SIG+TM->SIG+TM(s)->SIG+TM(s)->TM(s)->SIG+TM(s)*->?->?->?-><-?<-REC<-?<-REC	bacteria>actinobacteria	1
TM->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->SIGMA-HTH->?->SIG+BetaPropeller->SIG+BetaPropeller->	bacteria>firmicutes	1
TM->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->SIGMA-HTH->SIG+BetaPropeller->CheD->CheRN-Alpha+CheR-Methylase->	bacteria>firmicutes	1
TM->CheC->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->CheD->	bacteria>firmicutes	1
TM->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->SIG+BetaPropeller->SIG+BetaPropeller->PSE->?->CheW->CheD->REC->	bacteria>firmicutes	1
TM->SIG+TM->SIG+TM(s)->SIG+TM->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->PilZ->SIGMA-HTH->	bacteria>firmicutes	1
TM(s)->?->?-><-?<-?<-?<-?*<-Cluster856_2clades	bacteria>fcb group	1
TM(s)-><-?*<-LiaI-LiaF-TM*<-?<-?<-?<-ABC-ATPase<-?<-?<-Cluster253_2clades	bacteria>firmicutes	1
TM(s)-><-?||?->?->?->?->PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM*->	bacteria>fcb group	1
TM(s)->SIG+TM(s)*->	bacteria>actinobacteria	1
TM(s)->SIG+TM(s)*-><-?<-Cluster426_2clades	bacteria>proteobacteria>gammaproteobacteria	1
TM(s)->SIG+TM(s)*-><-CHTH<-HIN-HTH	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->NACHT->	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->PSE-><-DICT<-Cluster40_2clades	bacteria>proteobacteria>gammaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->	bacteria>proteobacteria>gammaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH->?-><-?<-?<-Cluster288_2clades	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH->?-><-?<-SIG+MHYT+TM(s)+GGDEF+EAL	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH->SIG+TM(s)->?->TM+OmpA->	bacteria>pvc group	1
TM(s)->SIG+TM(s)*->SIG+APATPase->?->SIGMA-HTH->SIG+TM(s)->TM+OmpA->?-><-Cluster865_2clades	bacteria>pvc group	1
TM(s)->SIG+TM(s)*->SIG+APATPase->Cluster216_2clades->SIG+TM->SIGMA-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->	bacteria>spirochaetes	1
TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->?->SIGMA-HTH->FilH->	bacteria>spirochaetes	1
TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM->?-><-DICT	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA-><-SIG+MHYT+TM(s)+GGDEF+EAL	bacteria>proteobacteria>betaproteobacteria	1
TM(s)->SIG+TM(s)*->SIG+TM->SIGMA-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
TM+OmpA->TM->SIG+TM->SIG+TM(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIGMA-HTH->?->SIG+BetaPropeller->ABC-ATPase->	bacteria>firmicutes	1
TPR(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->Cluster355_3clades->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
TPR(s)->SIG+TM->SIG+TM(s)->TM(s)->SIG+TM(s)*->SIG+BetaPropeller->SIG+BetaPropeller->SIG+SAF->TM->Cluster112_5clades->GT->DOUBLECORTIN->	bacteria>proteobacteria>gammaproteobacteria	1
TRAM+METHYLASE->tRNA->PSYN->?->TM(s)->SIG+TM(s)*->SIG+APATPase->ParA-Soj-PloopNTPase->SIGMA-HTH->SIG+TM(s)->TM+OmpA-><-Cluster408_2clades<-MORC	bacteria>proteobacteria>betaproteobacteria	1
