AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
ADC58896.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	Kvar_3010	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola At-22	phage shock protein B [Klebsiella variicola At-22]	288890578
ADF61335.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae subsp. cloacae ATCC 13047	phage shock protein B [Enterobacter cloacae subsp. cloacae ATCC 13047]	295056597
ADO48739.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	Entcl_2488	bacteria>proteobacteria>gammaproteobacteria	Enterobacter lignolyticus SCF1	phage shock protein B [Enterobacter lignolyticus SCF1]	308748987
AEG99081.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella aerogenes KCTC 2190	phage shock protein B [Klebsiella aerogenes KCTC 2190]	334736706
AEN65072.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	Entas_2341	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae LF7a	phage shock protein B [Enterobacter asburiae LF7a]	345093436
AEW60908.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	KPHS_22100	bacteria>proteobacteria>gammaproteobacteria	Klebsiella pneumoniae subsp. pneumoniae HS11286	phage shock protein B [Klebsiella pneumoniae subsp. pneumoniae HS11286]	364517780
AEX05429.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis KCTC 1686	phage shock protein B [Klebsiella michiganensis KCTC 1686]	365909976
AFI90667.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	W5S_2579	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium sp. SCC3193	Phage shock protein B [Pectobacterium sp. SCC3193]	385872147
AFJ99399.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii ES15	phage shock protein PspB [Cronobacter sakazakii ES15]	387851302
AFN32131.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	A225_2564	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis E718	Phage shock protein B [Klebsiella michiganensis E718]	394346010
AFR03839.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	PCC21_024360	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium carotovorum subsp. carotovorum PCC21	phage shock protein B [Pectobacterium carotovorum subsp. carotovorum PCC21]	402806201
AGB78368.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	D782_2399	bacteria>proteobacteria>gammaproteobacteria	Enterobacteriaceae bacterium strain FGI 57	phage shock protein B [Enterobacteriaceae bacterium strain FGI 57]	440047310
AGE86140.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii SP291	phage shock protein B [Cronobacter sakazakii SP291]	449098106
AGE94462.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus Y19	phage shock protein [Citrobacter amalonaticus Y19]	449328161
AGJ86310.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica B6	phage shock protein B [Raoultella ornithinolytica B6]	480476292
AGN84002.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp. R4-368	phage-shock protein [Enterobacter sp. R4-368]	511526462
AGR58956.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A464_1771	bacteria>proteobacteria>gammaproteobacteria	Salmonella bongori N268-08	Phage shock protein B [Salmonella bongori N268-08]	526126883
AHA65438.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	Asd1617_02611	bacteria>proteobacteria>gammaproteobacteria	Shigella dysenteriae 1617	Phage shock protein B [Shigella dysenteriae 1617]	558573300
AHB70221.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	P262_02612	bacteria>proteobacteria>gammaproteobacteria	Cronobacter malonaticus	phage shock protein B [Cronobacter malonaticus]	564117900
AHE54337.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->TM+PspB*->TM+PspB*->PspB*->	PspB	PspB	SIG	74	NX02_13195	bacteria>proteobacteria>alphaproteobacteria	Sphingomonas sanxanigenens DSM 19645 = NX02	hypothetical protein NX02_13195 [Sphingomonas sanxanigenens DSM 19645 = NX02]	569542720
AHE58035.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Escherichia albertii KF1	phage shock protein B [Escherichia albertii KF1]	569535728
AHE70386.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae P101	phage-shock protein [Enterobacter cloacae P101]	570288201
AHG08413.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli O145:H28 str. RM13514	Phage shock protein B [Escherichia coli O145:H28 str. RM13514]	573968148
AHJ73778.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	C813_02625	bacteria>proteobacteria>gammaproteobacteria	Kosakonia sacchari SP1	phage shock protein B [Kosakonia sacchari SP1]	586610332
AHW89252.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis HKOPL1	phage shock protein B [Klebsiella michiganensis HKOPL1]	612159763
AHW94061.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae L1	phage shock protein [Enterobacter asburiae L1]	612151390
AHY13484.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii CFNIH1	phage shock protein [Citrobacter freundii CFNIH1]	619738245
AIA70820.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium atrosepticum	phage shock protein [Pectobacterium atrosepticum]	641745349
AID24977.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Salmonella bongori serovar 48:z41:-- str. RKS3044	phage-shock protein [Salmonella bongori serovar 48:z41:-- str. RKS3044]	657147880
AID89827.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca KONIH1	phage shock protein [Klebsiella oxytoca KONIH1]	660569907
AIE64136.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae ECNIH2	phage shock protein [Enterobacter cloacae ECNIH2]	662714557
AIE70052.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis	phage shock protein [Klebsiella michiganensis]	662709743
AIK14408.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium atrosepticum	phage shock protein B [Pectobacterium atrosepticum]	672933573
AIL35416.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	SFy_1880	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 2003036	PsPB [Shigella flexneri 2003036]	675091448
AIL40340.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	SFyv_1938	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri Shi06HN006	PsPB [Shigella flexneri Shi06HN006]	675097868
AIR03115.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	689262585
AIR62480.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	690279798
AIR66682.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cedecea neteri	phage shock protein [Cedecea neteri]	690284032
AIU88720.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium carotovorum subsp. odoriferum	phage shock protein [Pectobacterium carotovorum subsp. odoriferum]	700313600
AIX51229.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Pantoea sp. PSNIH1	phage shock protein [Pantoea sp. PSNIH1]	723257208
AJA96883.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	KR75_19105	bacteria>proteobacteria>gammaproteobacteria	Klebsiella variicola	phage shock protein B [Klebsiella variicola]	742128748
AJB63085.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp. steigerwaltii	phage shock protein [Enterobacter hormaechei subsp. steigerwaltii]	742982170
AJB82060.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp. oharae	phage shock protein [Enterobacter hormaechei subsp. oharae]	742991459
AJF72877.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein [Raoultella ornithinolytica]	751396791
AJJ11748.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Yersinia rohdei	phage shock protein B [Yersinia rohdei]	755394510
AJZ89710.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella michiganensis	phage shock protein [Klebsiella michiganensis]	785749487
AKE95849.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	CSK29544_02898	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii	phage shock protein B [Cronobacter sakazakii]	816222461
AKI66840.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella boydii	phage shock protein [Shigella boydii]	827430281
AKK99798.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein [Enterobacter asburiae]	828922642
AKL04958.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828928470
AKL12169.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Kluyvera intermedia	phage shock protein [Kluyvera intermedia]	828935926
AKL16514.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein [Citrobacter freundii]	828940532
AKL21878.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828946674
AKL36707.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella oxytoca	phage shock protein [Klebsiella oxytoca]	828963038
AKL55252.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein [Citrobacter freundii]	828983556
AKZ73703.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter cloacae complex sp. 35734	phage-shock protein [Enterobacter cloacae complex sp. 35734]	918037080
AKZ84482.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp. steigerwaltii	phage-shock protein [Enterobacter hormaechei subsp. steigerwaltii]	918046102
ALA02386.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei subsp. oharae	phage-shock protein [Enterobacter hormaechei subsp. oharae]	918059278
ALB50850.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter sakazakii	phage-shock protein [Cronobacter sakazakii]	924299694
ALB55154.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter universalis NCTC 9529	phage-shock protein [Cronobacter universalis NCTC 9529]	924310405
ALB62901.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter condimenti 1330	phage-shock protein [Cronobacter condimenti 1330]	924326878
ALB66937.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter dublinensis subsp. dublinensis LMG 23823	phage-shock protein [Cronobacter dublinensis subsp. dublinensis LMG 23823]	924330916
ALB70497.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter muytjensii ATCC 51329	phage-shock protein [Cronobacter muytjensii ATCC 51329]	924334478
ALG69106.1	pspb	000001.461	 PspB	PspB*->PspC->?-><-ABC-ATPase	SIG+PspB	SIG+PspB	SIG	74	AL038_17220	bacteria>proteobacteria>gammaproteobacteria	Beggiatoa leptomitiformis	phage-shock protein [Beggiatoa leptomitiformis]	933515870
ALL17887.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp. E20	phage shock protein B [Enterobacter sp. E20]	941980428
ALQ47129.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	ATN83_3014	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	Phage shock protein B [Raoultella ornithinolytica]	958293814
ALR76581.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter lignolyticus	phage shock protein B [Enterobacter lignolyticus]	959988842
ALX78513.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Cronobacter malonaticus LMG 23826	phage shock protein B [Cronobacter malonaticus LMG 23826]	973755604
ALZ55847.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	FORC11_1916	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	Phage shock protein B [Shigella sonnei]	975004943
ALZ96260.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Leclercia adecarboxylata	phage shock protein B [Leclercia adecarboxylata]	975037735
AMA03583.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein [Enterobacter asburiae]	975831687
AMG14951.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella sonnei	phage shock protein B [Shigella sonnei]	991846665
AMG54174.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein B [Citrobacter amalonaticus]	991890955
AMG94775.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter amalonaticus	phage shock protein B [Citrobacter amalonaticus]	991931570
AMH08109.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella aerogenes	phage shock protein B [[Enterobacter] aerogenes]	991944908
AMH14716.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter sp. FDAARGOS_156	phage shock protein B [Citrobacter sp. FDAARGOS_156]	991951516
AML34955.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	EAG7_01209	bacteria>proteobacteria>gammaproteobacteria	Klebsiella aerogenes	Phage shock protein B [[Enterobacter] aerogenes]	1000410709
AMN57725.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 2a	phage shock protein [Shigella flexneri 2a]	1002751191
AMN62984.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella flexneri 4c	phage shock protein [Shigella flexneri 4c]	1002756453
AMO49673.1	pspb	000001.461	 PspB	<-NtrC-AAA+FIS-HTH<-?<-?<-?<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp. FY-07	DNA-binding transcriptional regulator of psp operon [Enterobacter sp. FY-07]	1003370883
AMQ62451.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Klebsiella aerogenes	phage shock protein B [[Enterobacter] aerogenes]	1006711282
AMR15741.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	AVR78_15945	bacteria>proteobacteria>gammaproteobacteria	Klebsiella quasipneumoniae	phage shock protein B [Klebsiella quasipneumoniae]	1008884067
AMR23053.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Shigella sp. PAMC 28760	phage shock protein B [Shigella sp. PAMC 28760]	1008891383
AMX04950.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter asburiae	phage shock protein B [Enterobacter asburiae]	1016274371
ANB55387.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Aeromonas veronii	phage shock protein B (plasmid) [Aeromonas veronii]	1024268623
ANG93020.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A8A57_11625	bacteria>proteobacteria>gammaproteobacteria	Lelliottia amnigena	envelope stress response membrane protein PspB [Lelliottia amnigena]	1032541441
ANK01342.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	WLH_00081	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli O25b:H4	pspB [Escherichia coli O25b:H4]	1036410007
ANR77276.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->?->?->?->NtrC-AAA+FIS-HTH->	PspB	PspB	SIG	74	BBB57_02785	bacteria>proteobacteria>gammaproteobacteria	Kosakonia sacchari	phage shock protein B [Kosakonia sacchari]	1043190074
ANS17566.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Enterobacter hormaechei	phage shock protein [Enterobacter hormaechei]	1043696629
ANW39985.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A9L45_10875	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli O157:H7	phage shock protein B [Escherichia coli O157:H7]	1047349243
ANZ05746.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein [Raoultella ornithinolytica]	1050205605
ANZ87247.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	pspB	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage-shock protein [Citrobacter freundii]	1050865050
AOI31286.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BFQ28_16195	bacteria>proteobacteria>gammaproteobacteria	Citrobacter freundii	phage shock protein B [Citrobacter freundii]	1061492847
AOL12058.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	pspB_1	bacteria>proteobacteria>gammaproteobacteria	Enterobacter sp. HK169	Phage shock protein B [Enterobacter sp. HK169]	1062062260
AOM46382.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	FORC28_3400	bacteria>proteobacteria>gammaproteobacteria	Escherichia coli	Phage shock protein B [Escherichia coli]	1062472887
AOP87086.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BFV64_12270	bacteria>proteobacteria>gammaproteobacteria	Enterobacter kobei	phage shock protein B [Enterobacter kobei]	1067040713
AOP91597.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BFV63_12070	bacteria>proteobacteria>gammaproteobacteria	Enterobacter xiangfangensis	phage shock protein B [Enterobacter xiangfangensis]	1067045226
AOR58382.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	A8F97_05630	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium parmentieri	phage shock protein B [Pectobacterium parmentieri]	1069754609
AOR65576.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	A7983_20395	bacteria>proteobacteria>gammaproteobacteria	Pectobacterium wasabiae CFBP 3304	phage shock protein B [Pectobacterium wasabiae CFBP 3304]	1069761804
AOT43272.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BH714_08205	bacteria>proteobacteria>gammaproteobacteria	Enterobacter ludwigii	phage shock protein B [Enterobacter ludwigii]	1072797401
AOV11878.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BJF97_12865	bacteria>proteobacteria>gammaproteobacteria	Klebsiella sp. LTGPAF-6F	phage shock protein B [Klebsiella sp. LTGPAF-6F]	1073972164
APB05588.1	pspb	000001.461	 PspB	PspA->PspB*->PspC->	PspB	PspB	SIG	74	BK817_11570	bacteria>proteobacteria>gammaproteobacteria	Raoultella ornithinolytica	phage shock protein B [Raoultella ornithinolytica]	1098932759
APP35870.1	pspb	000001.461	 PspB	<-PspC<-PspB*<-PspA	PspB	PspB	SIG	74	BB750_15875	bacteria>proteobacteria>gammaproteobacteria	Klebsiella pneumoniae	phage shock protein B [Klebsiella pneumoniae]	1120786663
