AccNum	Query	ClustID	ClustName	GenContext	PFAM	DomArch	arch.TMSIG	Length	GenName	Lineage	Species.old	Annotation	GI
AOK00545.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WK23_18985	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	hypothetical protein WK23_18985 [Burkholderia vietnamiensis]	1061708532
AOK04673.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WK25_09465	bacteria>proteobacteria>betaproteobacteria	Burkholderia latens	hypothetical protein WK25_09465 [Burkholderia latens]	1061712954
AOK10408.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WK31_09255	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	hypothetical protein WK31_09255 [Burkholderia vietnamiensis]	1061719807
AOK16925.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WT26_13460	bacteria>proteobacteria>betaproteobacteria	Burkholderia cepacia	hypothetical protein WT26_13460 [Burkholderia cepacia]	1061727092
AOK23658.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WK67_13400	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	hypothetical protein WK67_13400 [Burkholderia ubonensis]	1061733959
AOK41217.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WL96_09265	bacteria>proteobacteria>betaproteobacteria	Burkholderia vietnamiensis	hypothetical protein WL96_09265 [Burkholderia vietnamiensis]	1061751436
AOK53034.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WT74_10215	bacteria>proteobacteria>betaproteobacteria	Burkholderia stagnalis	hypothetical protein WT74_10215 [Burkholderia stagnalis]	1061763259
AOK59401.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WM29_09870	bacteria>proteobacteria>betaproteobacteria	Burkholderia ubonensis	hypothetical protein WM29_09870 [Burkholderia ubonensis]	1061769630
AOK67804.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	WM33_19900	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans	hypothetical protein WM33_19900 [Burkholderia multivorans]	1061778265
AOP13687.1	pspa	000001.1454	 PspA	PspA*->TM+ZNR->?->Band_7+ZNR->	PspA_IM30	PspA	-	226	BL1202_00718	bacteria>firmicutes	Bacillus licheniformis	Phage shock protein [Bacillus licheniformis]	1065094624
AOR66460.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	226	BBJ41_02185	bacteria>proteobacteria>betaproteobacteria	Burkholderia stabilis	hypothetical protein BBJ41_02185 [Burkholderia stabilis]	1069762689
APA84626.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	226	BJG93_03895	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia sprentiae WSM5005	hypothetical protein BJG93_03895 [Paraburkholderia sprentiae WSM5005]	1098523397
APJ15095.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->	PspA_IM30	PspA	-	226	BOQ57_09230	bacteria>proteobacteria>gammaproteobacteria	Aeromonas aquatica	phage shock protein PspA [Aeromonas aquatica]	1112973192
APR35783.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	226	BTO02_10520	bacteria>proteobacteria>betaproteobacteria	Paraburkholderia sp. SOS3	hypothetical protein BTO02_10520 [Paraburkholderia sp. SOS3]	1125914119
AQP99345.1	pspa	000001.1454	 PspA	<-PspC<-PspA*	PspA_IM30	PspA	-	226	B0W48_05705	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas aliena	phage shock protein PspA [Pseudoalteromonas aliena]	1146064088
BAG43843.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	pspA	bacteria>proteobacteria>betaproteobacteria	Burkholderia multivorans ATCC 17616	phage shock protein A [Burkholderia multivorans ATCC 17616]	189334773
BAH77324.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	226	DMR_38330	bacteria>proteobacteria>deltaproteobacteria	Desulfovibrio magneticus RS-1	putative phage shock protein A [Desulfovibrio magneticus RS-1]	239798335
BAO86211.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	226	pspA	bacteria>proteobacteria>betaproteobacteria	Burkholderia sp. RPE67	putative phage shock protein A, PspA [Burkholderia sp. RPE67]	636794186
CAH36108.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	BPSL2105	bacteria>proteobacteria>betaproteobacteria	Burkholderia pseudomallei K96243	conserved hypothetical protein [Burkholderia pseudomallei K96243]	52210130
CAI85590.1	pspa	000001.1454	 PspA	PspA*->PspC->	PspA_IM30	PspA	-	226	pspA	bacteria>proteobacteria>gammaproteobacteria	Pseudoalteromonas haloplanktis TAC125	putative negative regulatory gene for the psp operon, phage shock protein A [Pseudoalteromonas haloplanktis TAC125]	76874369
CAR52322.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	226	BCAL2022	bacteria>proteobacteria>betaproteobacteria	Burkholderia cenocepacia J2315	PspA/IM30 family protein [Burkholderia cenocepacia J2315]	198036426
ABC32108.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->	PspA_IM30	PspA	-	225	pspA	bacteria>proteobacteria>gammaproteobacteria	Hahella chejuensis KCTC 2396	Phage shock protein A (IM30), suppresses sigma54-dependent transcription [Hahella chejuensis KCTC 2396]	83636141
ABV87989.1	pspa	000001.1454	 PspA	<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	225	Spea_2669	bacteria>proteobacteria>gammaproteobacteria	Shewanella pealeana ATCC 700345	phage shock protein A, PspA [Shewanella pealeana ATCC 700345]	157847490
ABX44019.1	pspa	000001.1454	 PspA	PspA*->TM+ZNR->?->Band_7+ZNR->	PspA_IM30	PspA	-	225	Cphy_3672	bacteria>firmicutes	Lachnoclostridium phytofermentans ISDg	phage shock protein A, PspA [Lachnoclostridium phytofermentans ISDg]	160430456
ABZ77309.1	pspa	000001.1454	 PspA	<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	225	Shal_2756	bacteria>proteobacteria>gammaproteobacteria	Shewanella halifaxensis HAW-EB4	phage shock protein A, PspA [Shewanella halifaxensis HAW-EB4]	167354696
ACK70054.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	PCC7424_1615	bacteria>cyanobacteria	Cyanothece sp. PCC 7424	phage shock protein A, PspA [Cyanothece sp. PCC 7424]	218171321
ACL21098.1	pspa	000001.1454	 PspA	PspA*->TM+ZNR->?->Band_7+ZNR->	PspA_IM30	PspA	-	225	Dhaf_3075	bacteria>firmicutes	Desulfitobacterium hafniense DCB-2	phage shock protein A, PspA [Desulfitobacterium hafniense DCB-2]	219539359
ACX67721.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	SIG	225	GYMC10_5512	bacteria>firmicutes	Paenibacillus sp. Y412MC10	phage shock protein A, PspA [Paenibacillus sp. Y412MC10]	261285750
ADP33818.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	BATR1942_14480	bacteria>firmicutes	Bacillus atrophaeus 1942	modulator of liaIHGFSR (yvqIHGFEC) operon expression [Bacillus atrophaeus 1942]	310870343
ADU32049.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	SIG	225	Bcell_3810	bacteria>firmicutes	Bacillus cellulosilyticus DSM 2522	phage shock protein A, PspA [Bacillus cellulosilyticus DSM 2522]	315475446
AEB25505.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	liaH	bacteria>firmicutes	Bacillus amyloliquefaciens TA208	Laminin subunit gamma-2 Laminin 5 gamma 2 subunit; Kalinin/nicein/epiligrin 100 kDa subunit; Laminin B2t chain; Cell-scattering factor 140 kDa subunit; CSF 140 kDa subunit; Large adhesive scatter factor 140 kDa subunit; Ladsin 140 kDa subunit; Flags: Prec [Bacillus amyloliquefaciens TA208]	328555013
AEB64964.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	liaH	bacteria>firmicutes	Bacillus amyloliquefaciens LL3	Laminin subunit gamma-2 Laminin 5 gamma 2 subunit [Bacillus amyloliquefaciens LL3]	328913368
AEI45327.1	pspa	000001.1454	 PspA	<-SIG+TM+TM+TM<-PspA*	PspA_IM30	PspA	SIG	225	KNP414_06808	bacteria>firmicutes	Paenibacillus mucilaginosus KNP414	phage shock protein A, PspA [Paenibacillus mucilaginosus KNP414]	336302224
AEK90538.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	yvqH	bacteria>firmicutes	Bacillus amyloliquefaciens XH7	phage shock protein [Bacillus amyloliquefaciens XH7]	341829287
AET68691.1	pspa	000001.1454	 PspA	<-SIG+TM<-SIG+TM+TM<-PspA*	PspA_IM30	PspA	-	225	Desor_3187	bacteria>firmicutes	Desulfosporosinus orientis DSM 765	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Desulfosporosinus orientis DSM 765]	357214073
AFC33055.1	pspa	000001.1454	 PspA	<-SIG+TM+TM+TM<-PspA*	PspA_IM30	PspA	SIG	225	PM3016_6425	bacteria>firmicutes	Paenibacillus mucilaginosus 3016	phage shock protein PspA [Paenibacillus mucilaginosus 3016]	378572745
AFH65371.1	pspa	000001.1454	 PspA	<-SIG+TM+TM+TM<-PspA*	PspA_IM30	PspA	SIG	225	B2K_32480	bacteria>firmicutes	Paenibacillus mucilaginosus K02	phage-shock protein [Paenibacillus mucilaginosus K02]	384093935
AFI29885.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	MY9_3352	bacteria>firmicutes	Bacillus sp. JS	modulator of liaIHGFSR (yvqIHGFEC) operon expression [Bacillus sp. JS]	384933207
AFJ63487.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	yvqH	bacteria>firmicutes	Bacillus amyloliquefaciens Y2	phage shock protein A [Bacillus amyloliquefaciens Y2]	387174026
AFK05994.1	pspa	000001.1454	 PspA	SIG+TM+TM->PspA*->	PspA_IM30	PspA	-	225	Theba_0260	bacteria>thermotogae	Mesotoga prima MesG1.Ag.4.2	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Mesotoga prima MesG1.Ag.4.2]	387857903
AFM00874.1	pspa	000001.1454	 PspA	PspA*->TM+ZNR->?->Band_7+ZNR->	PspA_IM30	PspA	-	225	Desde_2544	bacteria>firmicutes	Desulfitobacterium dehalogenans ATCC 51507	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Desulfitobacterium dehalogenans ATCC 51507]	390525143
AFQ43167.1	pspa	000001.1454	 PspA	PspA*->SIG+TM+TM->SIG+TM->	PspA_IM30	PspA	-	225	Desmer_1150	bacteria>firmicutes	Desulfosporosinus meridiei DSM 13257	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Desulfosporosinus meridiei DSM 13257]	402252892
AFS54367.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	LFML04_2173	bacteria>nitrospirae	Leptospirillum ferriphilum ML-04	phage shock protein A, suppressing sigma54-dependent transcription [Leptospirillum ferriphilum ML-04]	406774942
AFZ57055.1	pspa	000001.1454	 PspA	PspA*->PspA*->	PspA_IM30	PspA	-	225	Anacy_1549	bacteria>cyanobacteria	Anabaena cylindrica PCC 7122	phage shock protein A (PspA) family protein [Anabaena cylindrica PCC 7122]	428678289
AGA68668.1	pspa	000001.1454	 PspA	PspA*->?->?->PspA*->	PspA_IM30	PspA	SGS	225	Desdi_1154	bacteria>firmicutes	Desulfitobacterium dichloroeliminans LMG P-21439	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Desulfitobacterium dichloroeliminans LMG P-21439]	430783385
AGH45729.1	pspa	000001.1454	 PspA	<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	225	C427_3621	bacteria>proteobacteria>gammaproteobacteria	Paraglaciecola psychrophila 170	phage shock protein A, PspA [Paraglaciecola psychrophila 170]	469485876
AGZ57835.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	U471_31370	bacteria>firmicutes	Bacillus amyloliquefaciens CC178	yvqH [Bacillus amyloliquefaciens CC178]	556020807
AHZ17311.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	V529_32850	bacteria>firmicutes	Bacillus velezensis SQR9	hypothetical protein V529_32850 [Bacillus velezensis SQR9]	631802646
AIA31093.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	Y981_11140	bacteria>nitrospirae	Leptospirillum ferriphilum YSK	phage shock protein [Leptospirillum ferriphilum YSK]	640839045
AIQ20429.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	H70357_29775	bacteria>firmicutes	Paenibacillus sp. FSL H7-0357	phage-shock protein [Paenibacillus sp. FSL H7-0357]	690619216
AIQ32293.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	P40081_32410	bacteria>firmicutes	Paenibacillus sp. FSL P4-0081	phage-shock protein [Paenibacillus sp. FSL P4-0081]	686521592
AIQ43623.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	R50912_29105	bacteria>firmicutes	Paenibacillus sp. FSL R5-0912	phage-shock protein [Paenibacillus sp. FSL R5-0912]	686532924
AIQ60882.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	PBOR_31095	bacteria>firmicutes	Paenibacillus borealis	phage-shock protein [Paenibacillus borealis]	686550186
AIQ70970.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	PGRAT_27655	bacteria>firmicutes	Paenibacillus graminis	phage-shock protein [Paenibacillus graminis]	686560276
AIQ76480.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	SFII-RAD3	225	PODO_26380	bacteria>firmicutes	Paenibacillus odorifer	phage-shock protein [Paenibacillus odorifer]	686565787
AJF86382.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	TD68_13510	bacteria>firmicutes	Bacillus atrophaeus	protein LiaH [Bacillus atrophaeus]	751417595
AKC48887.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	O7A_18000	bacteria>firmicutes	Bacillus subtilis KCTC 1028	protein LiaH [Bacillus subtilis KCTC 1028]	807075681
AKG22825.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	-	225	IJ00_17470	bacteria>cyanobacteria	Calothrix sp. 336/3	phage-shock protein [Calothrix sp. 336/3]	817928337
AKL77705.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	ABH13_3130	bacteria>firmicutes	Bacillus velezensis	phage shock protein A [Bacillus velezensis]	829579412
AKS24268.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	ABH19_11705	bacteria>nitrospirae	Leptospirillum sp. Group II 'CF-1'	phage shock protein [Leptospirillum sp. Group II 'CF-1']	902830960
ALR19601.1	pspa	000001.1454	 PspA	<-Biopterin_H||LRP-HTH-><-NtrC-AAA+FIS-HTH||?->PspA*->PspB->PspC->SIG+PspB->	PspA_IM30	PspA	-	225	ATN00_04045	bacteria>proteobacteria>alphaproteobacteria	Sphingobium baderi	phage shock protein A [Sphingobium baderi]	959186878
ALV22389.1	pspa	000001.1454	 PspA	<-PspA*<-SIG+TM+TM	PspA_IM30	PspA	-	225	NY10_1791	bacteria>firmicutes	Carnobacterium sp. CP1	Phage shock protein A [Carnobacterium sp. CP1]	971184723
AMN31365.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	JFP838_pA0449	bacteria>firmicutes	Clostridium perfringens	hypothetical protein JFP838_pA0449 (plasmid) [Clostridium perfringens]	1002726644
ANG65309.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->TM+TM->	PspA_IM30	PspA	-	225	A8C75_15950	bacteria>proteobacteria>gammaproteobacteria	Marinobacterium sp. ST58-10	phage shock protein PspA [Marinobacterium sp. ST58-10]	1032358745
ANX06812.1	pspa	000001.1454	 PspA	PspA*->SIG+Toast-rack->?->SIG+TM+HISKIN->REC+LuxR-HTH->	PspA_IM30	PspA	-	225	AS891_06225	bacteria>firmicutes	Bacillus subtilis subsp. subtilis	protein LiaH [Bacillus subtilis subsp. subtilis]	1049082691
AOL31057.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	BGM20_10680	bacteria>firmicutes	Bacillus gibsonii	protein LiaH [Bacillus gibsonii]	1062081273
APA04129.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	BK055_17020	bacteria>firmicutes	Bacillus velezensis	protein LiaH [Bacillus velezensis]	1095447012
AQA19052.1	pspa	000001.1454	 PspA	<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	225	BST95_13195	bacteria>proteobacteria>gammaproteobacteria	Halioglobus japonicus	phage shock protein PspA [Halioglobus japonicus]	1140134515
AQS53947.1	pspa	000001.1454	 PspA	SIG+TM+TM->PspA*-><-FormylT	PspA_IM30	PspA	-	225	BW727_101581	bacteria>firmicutes	Jeotgalibaca dankookensis	hypothetical protein BW727_101581 [Jeotgalibaca dankookensis]	1148967844
BAE83702.1	pspa	000001.1454	 PspA	PspA*->TM+ZNR->?->Band_7+ZNR->	PspA_IM30	PspA	-	225	DSY1913	bacteria>firmicutes	Desulfitobacterium hafniense Y51	hypothetical protein DSY1913 [Desulfitobacterium hafniense Y51]	89334107
BAE86313.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	SGS	225	DSY4524	bacteria>firmicutes	Desulfitobacterium hafniense Y51	hypothetical protein DSY4524 [Desulfitobacterium hafniense Y51]	89336718
BAI86876.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	yvqH	bacteria>firmicutes	Bacillus subtilis subsp. natto BEST195	hypothetical protein BSNT_09820 [Bacillus subtilis subsp. natto BEST195]	291485801
BAM07649.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	pspA	bacteria>nitrospirae	Leptospirillum ferrooxidans C2-3	putative phage shock protein A [Leptospirillum ferrooxidans C2-3]	383084122
BAM55388.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	liaH	bacteria>firmicutes	Bacillus subtilis BEST7613	modulator of liaIHGFSR (yvqIHGFEC) operonexpression [Bacillus subtilis BEST7613]	407962148
BAP58247.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	-	225	THII_3950	bacteria>proteobacteria>gammaproteobacteria	Thioploca ingrica	phage shock protein A (IM30), suppresses sigma54-dependent transcription [Thioploca ingrica]	686207114
CAB15302.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	liaH	bacteria>firmicutes	Bacillus subtilis subsp. subtilis str. 168	modulator of liaIHGFSR (yvqIHGFEC) operon expression [Bacillus subtilis subsp. subtilis str. 168]	2635809
CCG51235.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	yvqH	bacteria>firmicutes	Bacillus velezensis YAU B9601-Y2	putative membrane protein [Bacillus velezensis YAU B9601-Y2]	380500197
CCO57490.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->?->?->SIG+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->	PspA_IM30	PspA	-	225	pspA	bacteria>proteobacteria>gammaproteobacteria	Vibrio nigripulchritudo	Phage shock protein A [Vibrio nigripulchritudo]	548950150
CDH96985.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	SIG	225	liaH	bacteria>firmicutes	Bacillus velezensis NAU-B3	lia operon protein [Bacillus velezensis NAU-B3]	549063111
CEJ78970.1	pspa	000001.1454	 PspA	<-REC+LuxR-HTH<-SIG+TM+HISKIN<-?<-SIG+Toast-rack<-PspA*	PspA_IM30	PspA	-	225	liaH	bacteria>firmicutes	Bacillus sp.	lia operon expression modulator LiaH [Bacillus sp.]	724429050
CQR58166.1	pspa	000001.1454	 PspA	-	PspA_IM30	PspA	SFII-RAD3	225	PRIO_5779	bacteria>firmicutes	Paenibacillus riograndensis SBR5	phage shock protein A, PspA [Paenibacillus riograndensis SBR5]	806915558
EIJ77206.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	225	C75L2_00290015	bacteria>nitrospirae	Leptospirillum sp. Group II 'C75'	Putative phage shock protein A (PspA) [Leptospirillum sp. Group II 'C75']	387222804
OGM05913.1	pspa	000001.1454	 PspA	Thioredoxin->PspA*->	PspA_IM30	PspA	SIG	225	A2008_04560	bacteria	Candidatus Wallbacteria bacterium GWC2_49_35	hypothetical protein A2008_04560 [Candidatus Wallbacteria bacterium GWC2_49_35]	1084214948
XP_016471554.1	pspa	000001.1454	 PspA	PspA*->	PspA_IM30	PspA	SIG	225	LOC107793675	eukaryota>viridiplantae	Nicotiana tabacum	PREDICTED: probable membrane-associated 30 kDa protein, chloroplastic [Nicotiana tabacum]	1025175138
AAV81572.1	pspa	000001.1454	 PspA	<-Pterin_4a<-Biopterin_H<-?<-?<-?<-PspC<-PspB<-PspA*	PspA_IM30	PspA	WXG	224	pspA	bacteria>proteobacteria>gammaproteobacteria	Idiomarina loihiensis L2TR	Phage shock protein A [Idiomarina loihiensis L2TR]	56178850
ACG57023.1	pspa	000001.1454	 PspA	<-Pyr_redox_2+Pyr_redox_dim<-?<-?<-?<-?<-PspA*	PspA_IM30	PspA	-	224	HY04AAS1_0333	bacteria>aquificae	Hydrogenobaculum sp. Y04AAS1	phage shock protein A, PspA [Hydrogenobaculum sp. Y04AAS1]	195932323
ACI99896.1	pspa	000001.1454	 PspA	PspA*->PspB->PspC->?->PspB->	PspA_IM30	PspA	-	224	pspA	bacteria>proteobacteria>alphaproteobacteria	Rhodospirillum centenum SW	phage shock protein A [Rhodospirillum centenum SW]	209959260
ACL05285.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	224	Dalk_3597	bacteria>proteobacteria>deltaproteobacteria	Desulfatibacillum alkenivorans AK-01	phage shock protein A, PspA [Desulfatibacillum alkenivorans AK-01]	218762819
ACN17275.1	pspa	000001.1454	 PspA	ENOYCOADEHYD-><-?<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	224	pspA2	bacteria>proteobacteria>deltaproteobacteria	Desulfobacterium autotrophicum HRM2	PspA2 [Desulfobacterium autotrophicum HRM2]	223693992
ACQ91717.1	pspa	000001.1454	 PspA	<-PspC<-PspB<-PspA*	PspA_IM30	PspA	-	224	Tola_0087	bacteria>proteobacteria>gammaproteobacteria	Tolumonas auensis DSM 9187	phage shock protein A, PspA [Tolumonas auensis DSM 9187]	237499124
ACT03956.1	pspa	000001.1454	 PspA	PspA*->SIG+TM+TM+TM->DUF4178->?-><-?<-SIG+TM+TM+TM+TM+TM<-SIG+TM+TM+TM+TM+TM	PspA_IM30	PspA	-	224	Pjdr2_5346	bacteria>firmicutes	Paenibacillus sp. JDR-2	phage shock protein A, PspA [Paenibacillus sp. JDR-2]	247546937
ACV64237.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	224	Dtox_3520	bacteria>firmicutes	Desulfotomaculum acetoxidans DSM 771	phage shock protein A, PspA [Desulfotomaculum acetoxidans DSM 771]	257780343
ADN15404.1	pspa	000001.1454	 PspA	PspA*->PspA*->Thioredoxin->	PspA_IM30	PspA	-	224	Cyan7822_3457	bacteria>cyanobacteria	Cyanothece sp. PCC 7822	phage shock protein A, PspA [Cyanothece sp. PCC 7822]	306983523
ADY14740.1	pspa	000001.1454	 PspA	PspA*->?-><-NtrC-AAA+FIS-HTH||PspA*->?->PspC->SIG+Toast-rack->	PspA_IM30	PspA	-	224	SpiBuddy_2932	bacteria>spirochaetes	Sphaerochaeta globosa str. Buddy	phage shock protein A, PspA [Sphaerochaeta globosa str. Buddy]	324027981
ADY26347.1	pspa	000001.1454	 PspA	<-PspA*	PspA_IM30	PspA	-	224	Deipr_1196	bacteria>deinococcus-thermus>deinococci	Deinococcus proteolyticus MRP	phage shock protein A, PspA [Deinococcus proteolyticus MRP]	324315232
