AccNum	DomArch	DomArch.repeats	GenContext	GenContext.repeats	Lineage	Species	GeneName	Length	GCA_ID
ANU20965.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>firmicutes	Planococcus plakortidis	BBI15_12630	252	GCA_001687605.2
ALS75411.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>firmicutes	Planococcus rifietoensis	AUC31_09330	252	GCA_001465795.2
APZ47552.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	TM(s)->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->	TM+TM+TM->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->	bacteria>bacteroidetes	Polaribacter reichenbachii	BW723_15215	561	GCA_001975665.1
EAQ41729.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	TM(s)->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->	TM+TM+TM->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->	bacteria>bacteroidetes	Polaribacter sp MED152	MED152_03405	576	GCA_000152945.2
AOW16640.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->SIG+NTF2->	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->SIG+NTF2->	bacteria>bacteroidetes	Polaribacter vadi	LPB03_03790	562	GCA_001761365.1
AFU70016.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->SIG+Toast_rack->	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->SIG+Toast_rack->	bacteria>bacteroidetes	Psychroflexus torquis ATCC 700755	P700755_003376	524	GCA_000153485.2
APG64973.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	TM(s)->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->SIG+NTF2->	TM+TM+TM->PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->TM+Toast_rack->SIG+NTF2->	bacteria>bacteroidetes	Tenacibaculum todarodis	LPB136_06220	569	GCA_001889045.1
ALL77950.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>actinobacteria	Pseudonocardia sp EC08061009	AD006_26340	392	GCA_001420975.1
ALL80862.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>actinobacteria	Pseudonocardia sp EC08061901	AD017_05935	392	GCA_001420995.1
ALE74524.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>actinobacteria	Pseudonocardia sp EC08062504	FRP1_18890	392	GCA_001294425.1
ALE82933.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>actinobacteria	Pseudonocardia sp HH13062909	XF36_07025	415	GCA_001294645.1
ANY08216.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM->	bacteria>actinobacteria	Pseudonocardia sp HH13063007	AFB00_20220	398	GCA_001698125.1
BAN93751.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->X->||<-GATase_3<-X<-SIG+Mur_ligase_M+DUF1727	PadR-HTH->ahelical+Toast_rack->?->||<-GATase_3<-?<-SIG+Mur_ligase_M+DUF1727	bacteria>firmicutes	Streptococcus dysgalactiae subsp equisimilis 167	SDSE167_1363	370	GCA_000493775.1
CCI62714.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->X->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	PadR-HTH->ahelical+Toast_rack->?->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	bacteria>firmicutes	Streptococcus dysgalactiae subsp equisimilis AC2713	SDSE_1220	387	GCA_000317855.1
ADX24762.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->	PadR-HTH->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus dysgalactiae subsp equisimilis ATCC 12394	SDE12394_06510	370	GCA_000188715.1
BAH81739.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->X->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	PadR-HTH->ahelical+Toast_rack->?->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	bacteria>firmicutes	Streptococcus dysgalactiae subsp equisimilis GGS_124	SDEG_1244	387	GCA_000010705.1
BAM61266.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->X->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	PadR-HTH->ahelical+Toast_rack->?->||<-GATase_3<-SIG+Mur_ligase_M+DUF1727	bacteria>firmicutes	Streptococcus dysgalactiae subsp equisimilis RE378	GGS_1128	387	GCA_000307185.1
CAW95595.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical->ahelical+Toast_rack->	PadR-HTH->ahelical->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus equi subsp equi 4047	SEQ_2198	351	GCA_000026585.1
CAX00857.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical->ahelical+Toast_rack->	PadR-HTH->ahelical->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus equi subsp zooepidemicus	SZO_19020	351	GCA_000026605.1
AEJ26283.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical->ahelical+Toast_rack->	PadR-HTH->ahelical->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus equi subsp zooepidemicus ATCC 35246	SeseC_02565	351	GCA_000219765.1
AIA68973.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical->ahelical+Toast_rack->	PadR-HTH->ahelical->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus equi subsp zooepidemicus CY	Q426_09635	351	GCA_000696505.1
ACG63236.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical->ahelical+Toast_rack->	PadR-HTH->ahelical->ahelical+Toast_rack->	bacteria>firmicutes	Streptococcus equi subsp zooepidemicus MGCS10565	Sez_1915	351	GCA_000020765.1
AJH01861.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium beijerinckii	LF65_05340	331	GCA_000833105.2
AQS07652.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium beijerinckii	CLBIJ_51020	331	GCA_002003345.1
AIU01451.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium beijerinckii ATCC 35702	Cbs_4789	331	GCA_000767745.1
ABR36896.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium beijerinckii NCIMB 8052	Cbei_4789	331	GCA_000016965.1
ALB44101.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium beijerinckii NRRL B598	X276_01845	331	GCA_000506785.3
ALP91736.1	ahelical+TM(s)	ahelical+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium butyricum	ATN24_16760	261	GCA_001456065.2
ALS18233.1	ahelical+TM(s)	ahelical+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium butyricum	ATD26_15480	261	GCA_001465175.1
ANF15356.1	ahelical+TM(s)	ahelical+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium butyricum	AZ909_15215	261	GCA_001646605.1
AOR95305.1	ahelical+TM(s)	ahelical+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium butyricum	BBB49_14775	261	GCA_001746555.1
APF22617.1	ahelical+TM(s)	ahelical+TM+TM+TM	ahelical+TM(s)->SIG+Toast_rack->	ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Clostridium butyricum	NPD4_711	261	GCA_001886875.1
AKP00337.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->	ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Lactobacillus reuteri	LRIRT_0112	256	GCA_001046835.1
AMY14017.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->	ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Lactobacillus reuteri	ADV92_05505	256	GCA_001618905.1
AGO00059.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->	ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Lactobacillus reuteri I5007	LRI_1849	256	GCA_000410995.1
AEI57463.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->	ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Lactobacillus reuteri SD2112	HMPREF0538_21253	256	GCA_000159455.2
AGR63596.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	ahelical+TM(s)->	ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Lactobacillus reuteri TD1	N134_00570	256	GCA_000439275.1
APY88948.1	ahelical+TM(s)	ahelical+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM->	bacteria>actinobacteria	Streptomyces alfalfae	A7J05_27535	252	GCA_001975025.1
CUM38267.1	ahelical+TM(s)	ahelical+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM->	bacteria>actinobacteria	Streptomyces venezuelae	BN2537_5499	248	GCA_001406115.1
ALO11220.1	ahelical+TM(s)	ahelical+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM->	bacteria>actinobacteria	Streptomyces venezuelae	AQF52_5626	248	GCA_001443625.1
APE24089.1	ahelical+TM(s)	ahelical+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM->	bacteria>actinobacteria	Streptomyces venezuelae	vnz_25700	247	GCA_001886595.1
AJF67437.1	ahelical+TM(s)	ahelical+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM->	bacteria>actinobacteria	Streptomyces vietnamensis	SVTN_26730	243	GCA_000830005.1
CEJ79465.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Bacillus sp BS34A	BS34A_41180	211	GCA_000952895.1
BAM55882.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Bacillus subtilis BEST7613	ywdD	211	GCA_000328745.1
AKC49368.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Bacillus subtilis KCTC 1028 ATCC 6051a	O7A_20525	211	GCA_000971925.1
ANX06328.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Bacillus subtilis subsp subtilis	AS891_03690	211	GCA_001697265.1
CAB15826.2	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>firmicutes	Bacillus subtilis subsp subtilis str 168	ywdD	211	GCA_000009045.1
AGK77676.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>actinobacteria	Streptomyces fulvissimus DSM 40593	SFUL_2733	198	GCA_000385945.1
ALU91955.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>actinobacteria	Streptomyces globisporus C1027	WQO_00345	196	GCA_000261345.2
BAG17256.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>actinobacteria	Streptomyces griseus subsp griseus NBRC 13350	SGR_427	204	GCA_000010605.1
AIJ15599.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>actinobacteria	Streptomyces lividans TK24	SLIV_23365	205	GCA_000739105.1
ADW01754.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM->	bacteria>actinobacteria	Streptomyces pratensis ATCC 33331	Sfla_0286	197	GCA_000176115.2
SCG85596.1	ahelical+Ferredoxin-RRM(s)	ahelical+Ferredoxin-RRM+Ferredoxin-RRM	PadR-HTH->ahelical+Ferredoxin-RRM(s)->	PadR-HTH->ahelical+Ferredoxin-RRM+Ferredoxin-RRM->	archaea>euryarchaeota	Methanobacterium congolense	MCBB_1036	687	GCA_900095295.1
ADL58324.1	ahelical+Ferredoxin-RRM(s)	ahelical+Ferredoxin-RRM+Ferredoxin-RRM	PadR-HTH->ahelical+Ferredoxin-RRM(s)->	PadR-HTH->ahelical+Ferredoxin-RRM+Ferredoxin-RRM->	archaea>euryarchaeota	Methanothermobacter marburgensis str Marburg	MTBMA_c07290	690	GCA_000145295.1
BAM69491.1	ahelical+Ferredoxin-RRM(s)	ahelical+Ferredoxin-RRM+Ferredoxin-RRM	PadR-HTH->ahelical+Ferredoxin-RRM(s)->	PadR-HTH->ahelical+Ferredoxin-RRM+Ferredoxin-RRM->	archaea>euryarchaeota	Methanothermobacter sp CaT2	MTCT_0242	690	GCA_000828575.1
AAB84786.1	ahelical+Ferredoxin-RRM(s)	ahelical+Ferredoxin-RRM+Ferredoxin-RRM	PadR-HTH->ahelical+Ferredoxin-RRM(s)->	PadR-HTH->ahelical+Ferredoxin-RRM+Ferredoxin-RRM->	archaea>euryarchaeota	Methanothermobacter thermautotrophicus str Delta H	MTH_280	689	GCA_000008645.1
KKP40552.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Peregrinibacteria bacterium GW2011_GWF2_33_10	UR28_C0001G0062	529	GCA_000989585.1
OGJ47391.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Peregrinibacteria bacterium RIFOXYA12_FULL_33_12	A2272_02645	529	GCA_001788725.1
OGJ44808.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Peregrinibacteria bacterium RIFOXYA2_FULL_33_21	A2263_06245	529	GCA_001788755.1
OGJ50494.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_33_20	A2307_02870	529	GCA_001788835.1
OLS23856.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	archaea>asgard group	Candidatus Thorarchaeota archaeon AB_25	ThorAB25_24130	372	GCA_001940705.1
KXH70066.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	archaea>asgard group	Candidatus Thorarchaeota archaeon SMTZ45	AM326_04605	372	GCA_001563465.1
KXH74879.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	archaea>asgard group	Candidatus Thorarchaeota archaeon SMTZ145	AM325_11810	372	GCA_001563335.1
KXH71530.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	archaea>asgard group	Candidatus Thorarchaeota archaeon SMTZ183	AM324_08515	369	GCA_001563325.1
AML46582.1	ahelical	ahelical	PadR-HTH->ahelical->ahelical+TM(s)->	PadR-HTH->ahelical->ahelical+TM+TM+TM->	bacteria>firmicutes	Streptococcus suis	APQ97_05765	370	GCA_001572685.1
ABP90098.1	ahelical	ahelical	Peptidase_M20->X(s)||PadR-HTH->ahelical->ahelical+TM(s)->SIG+Toast_rack->	Peptidase_M20->?->||<-?||PadR-HTH->ahelical->ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Streptococcus suis 05ZYH33	SSU05_1132	370	GCA_000014305.1
CAZ55641.1	ahelical	ahelical	Peptidase_M20->X(s)||PadR-HTH->ahelical->ahelical+TM(s)->SIG+Toast_rack->	Peptidase_M20->?->||<-?||PadR-HTH->ahelical->ahelical+TM+TM+TM->SIG+Toast_rack->	bacteria>firmicutes	Streptococcus suis BM407	SSUBM407_0809	370	GCA_000026745.1
AGZ22937.1	ahelical	ahelical	PadR-HTH->ahelical->	PadR-HTH->ahelical->	bacteria>firmicutes	Streptococcus suis T15	T15_0838	370	GCA_000494895.1
ALD11892.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM->	bacteria>actinobacteria	Clavibacter michiganensis subsp capsici	AES38_02105	363	GCA_001280205.1
CAN00549.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM->	bacteria>actinobacteria	Clavibacter michiganensis subsp michiganensis NCPPB 382	CMM_0524	359	GCA_000063485.1
CCE74456.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM->	bacteria>actinobacteria	Clavibacter nebraskensis NCPPB 2581	CMN_00492	355	GCA_000355695.1
CAQ00560.1	SIG+ahelical+TM(s)	SIG+ahelical+TM+TM+TM	PadR-HTH->SIG+ahelical+TM(s)->	PadR-HTH->SIG+ahelical+TM+TM+TM->	bacteria>actinobacteria	Clavibacter sepedonicus	CMS0440	354	GCA_000069225.1
ANZ32492.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria>firmicutes	Staphylococcus carnosus	BEK99_00905	259	GCA_001701005.1
CAL28937.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria>firmicutes	Staphylococcus carnosus subsp carnosus TM300	SCA_2032	259	GCA_000009405.1
AMY06235.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria>firmicutes	Staphylococcus condimenti	A4G25_09975	259	GCA_001618885.1
APR60114.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria>firmicutes	Staphylococcus condimenti	BTZ13_02380	259	GCA_001922405.1
AGI89482.1	ahelical+TM(s)+CxxC	ahelical+TM+TM+TM+TM+CxxC	PadR-HTH->ahelical+TM(s)+CxxC->	PadR-HTH->ahelical+TM+TM+TM+TM+CxxC->	bacteria>actinobacteria	Streptomyces albidoflavus	XNR_3139	228	GCA_000359525.1
AMM09820.1	ahelical+TM(s)+CxxC	ahelical+TM+TM+TM+TM+CxxC	PadR-HTH->ahelical+TM(s)+CxxC->	PadR-HTH->ahelical+TM+TM+TM+TM+CxxC->	bacteria>actinobacteria	Streptomyces albidoflavus	Salbus254_3345	228	GCA_001577385.1
AOT59460.1	ahelical+TM(s)+CxxC	ahelical+TM+TM+TM+TM+CxxC	PadR-HTH->ahelical+TM(s)+CxxC->	PadR-HTH->ahelical+TM+TM+TM+TM+CxxC->	bacteria>actinobacteria	Streptomyces rubrolavendulae	A4G23_02302	241	GCA_001750785.1
ALM40366.1	ahelical+TM(s)+CxxC	ahelical+TM+TM+TM+TM+CxxC	ahelical+TM(s)+CxxC->	ahelical+TM+TM+TM+TM+CxxC->	bacteria>actinobacteria	Streptomyces sp FR008	SFR_3751	254	GCA_001431765.1
OGF25770.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	bacteria	Candidatus Falkowbacteria bacterium RIFOXYA2_FULL_47_19	A2227_01045	657	GCA_001780275.1
OGF43667.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	bacteria	Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_47_14	A2303_07300	657	GCA_001778165.1
OGF34952.1	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	ahelical+PspC+LiaI-LiaF-TM+Toast_rack	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	PadR-HTH->ahelical+PspC+LiaI-LiaF-TM+Toast_rack->	bacteria	Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_46_15	A2468_07005	657	GCA_001778255.1
AAS12374.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->ahelical+TM(s)->||<-X||SIG+Toast_rack->	PadR-HTH->ahelical+Toast_rack->ahelical+TM+TM+TM->||<-?||SIG+Toast_rack->	bacteria>spirochaetes	Treponema denticola ATCC 35405	TDE_1859	397	GCA_000008185.1
AGT42635.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->ahelical+TM(s)->X->SIG+Toast_rack->||<-X<-Alpha-amylase	PadR-HTH->ahelical+Toast_rack->ahelical+TM+TM+TM->?->SIG+Toast_rack->||<-?<-Alpha-amylase	bacteria>spirochaetes	Treponema pedis str T A4	TPE_0139	394	GCA_000447675.1
AIN94405.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->ahelical+TM(s)->X->SIG+Toast_rack->SIG+Toast_rack->	PadR-HTH->ahelical+Toast_rack->ahelical+TM+TM+TM->?->SIG+Toast_rack->SIG+Toast_rack->	bacteria>spirochaetes	Treponema putidum	JO40_10110	397	GCA_000755145.1
ABX81088.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->	bacteria>tenericutes	Acholeplasma laidlawii PG8A	ACL_0469	382	GCA_000018785.1
CDR30685.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->	bacteria>tenericutes	Acholeplasma oculi	Aocu_06120	369	GCA_000953195.1
AIO18591.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM	<-ahelical+TM(s)<-PadR-HTH||X(s)->PadR-HTH->ahelical+TM(s)->	<-ahelical+TM+TM+TM+TM+TM+TM<-PadR-HTH||?->?->PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM+TM->	bacteria>tenericutes	Candidatus Izimaplasma sp HR1	KQ51_00711	367	GCA_000755705.1
OGD13002.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Aminicenantes bacterium RBG_16_63_14	A2V76_03765	320	GCA_001773875.1
OGD11492.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Aminicenantes bacterium RBG_16_66_30	A2W20_09470	321	GCA_001775715.1
OGD28784.1	ahelical+TM(s)	ahelical+TM+TM+TM+TM+TM+TM	PadR-HTH->ahelical+TM(s)->	PadR-HTH->ahelical+TM+TM+TM+TM+TM+TM->	bacteria	Candidatus Aminicenantes bacterium RBG_19FT_COMBO_65_30	A2V57_10580	320	GCA_001775755.1
AKN66868.1	ahelical+Toast_rack	ahelical+Toast_rack	PadR-HTH->ahelical+Toast_rack->	PadR-HTH->ahelical+Toast_rack->	bacteria>proteobacteria>betaproteobacteria	Herbaspirillum seropedicae	ACP92_17500	279	GCA_001040945.1
